,formula,target
6234,Yb0.02FeBi0.98O3,825.0
11324,Mg0.71Zr0.01Fe1.98Zn0.3O4,1100.0
4710,Na0.667Mn0.667Ni0.333O2,950.0
9249,Ca0.015La0.985NbO4,1550.0
7280,Sr0.95Dy0.075Ta2Bi2O9,1100.0
3184,CeZrTiO6,1400.0
1045,Ca2TiRuO6,1400.0
1360,Sr0.874Y0.076Ti0.92In0.08O3,1450.0
6465,Ca0.3Nd0.595Y0.105CoO3,1200.0
2698,CsVO3,477.0
7283,Sr0.8Dy0.3Ta2Bi2O9,1100.0
6063,Mg0.8Fe2Ni0.2O4,1000.0
1049,K2Mo3O10,597.5
7340,Ca0.14Gd1.86Ti2O7,1550.0
9860,La0.7Mn0.6Fe0.4Pb0.3O3,1175.0
8985,Ba0.9Ca0.1Hf0.05Ti0.95O3,1450.0
1003,Ba0.2Pr0.7MnO3,1400.0
3746,K0.5Na0.965Ti0.93NbBi0.465O5.79,1150.0
9993,Fe1.98Ni0.42Cu0.15Zn0.45O4,1100.0
2037,MnGa2O4,1350.0
4171,Ce0.3La0.6Y0.1MnO3,1350.0
2381,Ca0.3Sm0.21Pr0.49CoO3,1200.0
570,La0.6Mn1.4Bi0.2O3,1020.0
65,Ba0.7Pr1.3Co2O5,1000.0
9649,Sr0.25Nd1.75NiO4,1425.0
7363,Na0.47Ba0.06Zr0.003Ti0.997Bi0.47O3,1130.0
1391,Sr2Ca2Cu3Pb0.35Bi1.65O10,825.0
5126,Ti0.85Nb0.1Cu0.05O2,1360.0
11105,La0.1TiMo0.02Fe0.02Pb0.9O3,1200.0
8187,Zr0.352Ti0.352Nb0.267Ni0.133O3,1200.0
5327,Ce0.8Y2.05Mn0.15Al4.85Si0.15O12,1600.0
6611,Ba0.38Nb2Pb0.63O6,1240.0
2565,SrNd2Cu2O6,1070.0
6461,ScFeO3,1200.0
6784,Na0.36Yb0.24Co2O4,920.0
1499,Mg0.4Rh0.6Ag0.6Cu0.4O2,930.0
2882,Ba0.99Er0.007Zr0.2Ti0.8O3,1375.0
10150,Yb1.38Tb0.91Fe5Bi0.71O12,1150.0
10393,Mg3In2O6,1300.0
6921,Tb0.8Y3.2AlSiNO8,1650.0
68,Li2V0.05Fe0.95SiO4,650.0
3817,NaBa0.93Dy0.07BO3,850.0
2920,SrCu2O2,750.0
8877,Sr0.2Nd0.8CoO3,1200.0
2951,Ca0.925Eu0.05WO4,1200.0
4635,Ba3SrMn3O10,1300.0
3272,Eu0.1Ti0.536Pb0.9Sn0.439O3,1040.0
8450,Zr0.352Ti0.176Nb0.133Ni0.067O3,1200.0
3738,GeSe,500.0
10301,La0.05Fe0.9Co0.1Bi0.95O3,1000.0
2608,Sr0.25La1.75CoO4,1250.0
4846,Ca3MgScSi3O12,1350.0
2170,In4.625Ga0.375SnSbO12,1400.0
259,Tb0.5Y0.5MnO3,1280.0
10386,Mg3Tb0.04Eu0.04In3.92P6O24,1200.0
9279,SrNb0.1Fe0.1Co0.8O3,1275.0
2137,Fe2Co0.05Ni0.85Zn0.1O4,1200.0
2235,Ca10.5La0.4P7O28,1100.0
4907,Li6BaLa2Nb2O12,950.0
2829,Sr2Gd7.992Ce0.008Si6O26,1500.0
11411,Ba0.962Ho0.025Zr0.025Ti0.975O3,1300.0
729,Ca33Mg9Al13Si45O151.5,1200.0
4511,KIr4Sb12,630.0
7773,Sr1.974Eu0.026CeO4,1000.0
446,La0.4Mn1.8Bi0.2O3,1020.0
747,Sr0.95B6Bi0.05O10,850.0
8698,V1.7Ag0.3Bi4O11,800.0
7271,Mg0.2TiZn0.8O3,1100.0
10416,Ba0.3Ti0.3Fe0.7Zn0.7O3,980.0
6204,Ba0.9La0.1SnO3,1300.0
5949,Li1.1Y0.1Zr1.9P3O12,1200.0
6059,Fe1.95CoSn0.05O4,1250.0
1971,Mn2.2Ni0.2In0.6O4,1300.0
3735,Cu2.95SbSe4,430.0
5669,Fe2Ni0.77Zn0.23O4,1000.0
6741,Y0.2Co2O4,920.0
4571,Ba0.4Ca0.2La0.4Ti0.6Mn0.4O3,1100.0
1419,SrFe0.5Co0.5O,1150.0
2078,Sr5.63Nb2.37O11.555,1400.0
8027,Ca2.57Ce0.03Sc2Mn0.4Si3O12,1350.0
1505,MgCuO2,930.0
10113,Ba2Y0.98Co0.02Cu3O7,950.0
2112,Dy0.66Al3Si9N15O,1600.0
11140,La0.07Zr0.536Ti0.439Pb0.9Bi0.03O3,1200.0
2202,GdW2BiO9,950.0
4409,Ge3Bi4O12,750.0
9964,BaFe16CdZnO27,1300.0
11571,LiSr3GdP3O12F,1070.0
4084,Zr0.16Ti0.64Nb0.1PbSb0.1O3,1230.0
2673,LiCr0.25Mn1.75O4,750.0
6475,LaMnSbO,1120.0
9816,Li3V1.84Co0.16P3O12,850.0
157,Pr0.9MnO3,1110.0
11380,Na0.94Ba0.06TiBi0.564O3,1160.0
973,Sr0.2La0.8Ti0.05Mn0.95O3,1400.0
4759,GdAl3O6,1000.0
9225,Na0.96AlSiO4,1200.0
9584,Sr0.15Ca0.15La0.7MnO3,1225.0
8025,Ca2.17Ce0.03Sc2Mn0.8Si3O12,1350.0
5780,SrTa0.1Co0.9O3,1166.6666666666667
788,Ba3Ca1.25Nb1.75O9,1600.0
10148,Ba4Pr2Nb8Fe2O30,1400.0
10778,Ba0.986Mg1.99P2O8,1100.0
685,Ba1.9Ca0.3Nd0.1Y0.7Cu3O,950.0
395,La0.6Mn1.4BiO3,1020.0
1976,Mn1.4Ni0.8In0.8O4,1300.0
9613,Ca0.875Ce0.125Cr0.025Mn0.975O3,1250.0
1147,K25CeBi220O2,800.0
2715,Mg0.99Al2O4,1150.0
10708,Na0.6Sr0.4Ti0.3Nb0.6Sn0.1O3,1350.0
10567,Sr0.6La0.4Fe0.6Ni0.4O3,1400.0
5841,BaLaGaO4,1250.0
10703,Zr0.6Fe0.4Pb0.6Bi0.4O3,800.0
6480,La10Fe2Si4O26,1600.0
9884,MnFe0.8Ni0.3Cu0.07Zn0.63O4,1125.0
1963,Mn2.4In0.6O4,1300.0
5177,Ba0.96Mg0.1Sm0.027Nb0.667Co0.233O3,1340.0
11418,SrMn0.1Fe11.8Zn0.1O19,1250.0
5287,Y2.7Mn0.3Al4.7Si0.3O12,1600.0
2485,Ba2Ca0.2Y0.8Cu4O7,940.0
10014,Fe1.96Ni0.33Cu0.2Zn0.47O3.94,920.0
2426,Li0.5Mn0.3Fe2.35O4,1200.0
7574,Sr0.975Dy0.017Ta2Bi2O9,1100.0
8916,Ta4Cu2O12,1060.0
10650,BaCe0.175Ti0.825O3,1550.0
5013,Ta0.816Bi3.184O7,900.0
4377,La0.1Ti0.975Pb0.9O3,1000.0
4858,Sr0.2La9.8Ge6O26.9,1300.0
7671,Cs0.667Ba1.33Ti4.673Ga3.327O16,1250.0
2035,WMnPb2O6,820.0
10338,Zn1.95GeO4,950.0
5512,Ba0.3Sr0.7Zr0.099Ti0.888Mn0.013O3,1500.0
6791,Na0.4Yb0.6Co2O4,920.0
4213,CaY2Mo4O16,500.0
492,La0.6MnBiO3,1020.0
5636,Ce0.036Y2.964Al7O15,1200.0
9268,BaCe0.7Y0.2Zr0.05Zn0.05O3,1200.0
11065,Pr0.86Ce0.14LaCu0.95Zn0.05O4,1100.0
2742,Na0.48Ho0.04Nb2Bi2.48O9,1100.0
10390,Mg3Tb0.12Eu0.032In3.848P6O24,1200.0
7156,Y2Hf0.9Ti1.1O7,1500.0
11028,Ca0.8Ce0.2MnO3,1400.0
632,Zr0.97W2In0.03O8,1200.0
2794,Ca0.95Pr0.05MnO3,1097.0
6385,CeMnO3,1525.0
5123,Ti0.94Nb0.04Cu0.02O2,1360.0
4757,Sr2Ca2Cu3Pb0.2Bi1.8O,845.0
9383,SrTi0.2Fe0.8O3,1600.0
7917,Sr0.4Ca0.6LaGa3S6O,950.0
4369,Sr1.7MoFeBi0.1O6,1280.0
4307,Na0.02Ba0.98Te0.5Se0.5,470.0
5894,Ca2.7Gd0.3Co2O6,1000.0
7981,MgY2Si3O10,1350.0
4458,Lu2.4Al5O12,1800.0
7512,Sr0.875La0.125TiO3,1400.0
947,Sr0.7La0.2TiO3,1450.0
5155,Ti0.9Cr0.05Sb0.05O2,1000.0
1174,BaMnO3,950.0
5009,Ba0.05Sr1.95CeO4,1200.0
3544,Nd2Hf2O7,1500.0
8286,Zr0.528Ti0.528Nb0.267Ni0.133O3,1200.0
2386,BaYFe0.4Co1.6O5,1100.0
341,Li0.049V0.902Mo0.098Bi0.951O4,850.0
2132,Sr0.5La0.5Ti0.5Mn0.5O3,1450.0
4043,LiMn0.6Fe0.4PO3.97F0.03,700.0
3330,Sr0.05La0.95Mn0.95Ga0.05O3,1500.0
6965,Er0.06Y2.94Ga3Al2O12,1600.0
10985,SrHo2O4,1200.0
9292,Mg0.06Mn0.94GeO3,1200.0
2192,Ba0.333La0.667MnO3,1275.0
8574,Zr0.455Ti1.136Nb0.667Ni0.333O3,1200.0
10253,Gd1.333Nd0.667Zr2O7,1600.0
7837,Ba0.2Ho0.8TiO3,1350.0
3649,LaTi3Fe5Bi8O27,950.0
2148,Ba2Mg1.6Fe12Co0.4O22,1200.0
8991,K0.095Na0.38Sr0.01TiBi0.5O3,1150.0
8485,Zr0.909Ti1.136Nb0.133Ni0.067O3,1200.0
2020,SrMo0.25Mn0.25Fe0.5O3,1100.0
7311,BaNb0.667Ni0.166Zn0.166O3,1450.0
9844,Na0.1Li1.9RuO3,1000.0
6409,Sr0.4La4.6Sc0.6Ti4.4O17,1650.0
1492,RhAg0.8Cu0.2O2,930.0
1545,Ba0.92Dy0.16Ti0.92O3,1400.0
8933,Ca2Ti3.7Cu2Sn0.3O12,1100.0
1249,Na2Ti3O7,800.0
9937,Fe2Ni0.34Cu0.11Zn0.55O4,1250.0
2006,Tb1.725Gd0.65Ce0.05Y0.575Al5O12,1500.0
3069,Fe1.93Ni0.78Cu0.2Zn0.09O4,890.0
4809,KMg4P3O12,1000.0
3811,Ba0.03Sr1.06Ca0.9Eu0.01SiO4,1350.0
2868,K0.492Na0.492La0.005NbO3,950.0
3728,K7Ca9Si8O28F,750.0
3331,Sr0.4La0.6Mn0.6Ga0.4O3,1500.0
4946,Ba0.29Ti0.301Fe0.689Ni0.011Bi0.71O3,1020.0
1555,Er3ZrAl7O17,1500.0
8522,Zr0.2Ti0.6Nb0.4Ni0.2O3,1200.0
2928,Sr0.7Y0.3CoO3,1125.0
2326,Li5La3Nb2O12,1025.0
160,Co4Sb11.3Te0.7,630.0
2217,HfMo3MnO12,800.0
4912,Y0.16Sc0.04Zr0.8O1.9,1600.0
1304,Sr0.4La0.4TiO3,1400.0
10582,BaCaPrCuO4.833,950.0
132,Sr0.8MgLa0.2O3,1400.0
1551,Ba0.9Dy0.2Ti0.9O3,1400.0
6482,Sr0.3Mg0.3Nd0.7Mn0.7O3,1350.0
10685,Ba0.82Ca0.18Ti0.96Sn0.04O3,1450.0
11572,Na3BiP2O8,800.0
3520,K2Al2B2O7,1000.0
1903,La0.2Mn0.5Fe0.5Bi0.8O3,960.0
8150,Zr1.136Ti0.227Nb0.534Ni0.266O3,1200.0
10297,Yb0.9Er0.1MnO3,1450.0
3360,Ce0.6La0.4MnO3,1400.0
1727,Li1.6Al0.6Ge1.4P3O12,875.0
7667,TiSnO4,1075.0
8670,BaTi0.9Mn0.1O3,1100.0
7410,Ba0.7Sc0.3Ti0.7Bi0.3O3,1350.0
11533,Zr0.5Ni0.5InO3,1250.0
8122,Zr0.8Ti0.4Nb0.267Ni0.133O3,1200.0
5642,KMgLaWO6,1000.0
3685,EuPO4,1100.0
9303,Lu0.2Sc4B4O12,1100.0
4629,Mn0.02Fe1.96Ni0.23Cu0.25Zn0.5O3.94,900.0
1612,Fe2.75Ni0.25O4,1200.0
7767,Sr1.982Eu0.018CeO4,1000.0
4160,Tb0.2Fe2Ni0.8O4,1000.0
2077,Sr5.44Nb2.56O11.84,1400.0
10607,Ti0.92Nb0.08O2,1300.0
4321,Ba2Tb0.6Y0.4Cu3O7,950.0
9142,Sr0.8Nb1.6V0.4Bi2.2O9,900.0
10244,Ba0.992Ca0.008Zr0.02Ti0.97Sn0.01O3,1450.0
1257,Mg0.333Nb0.667PbO3,1208.0
1558,Sr1.2Ta2Bi2.4O9,1200.0
6093,Y0.01Fe0.95Ni0.05Bi0.99O3,880.0
3122,Sr2Nd0.75Y0.25FeCu2O6,1000.0
4466,Ca3Co3.8Pt0.2O9,900.0
9185,Ca0.93MgP2O7,1000.0
8934,Ca2Ti3.8Cu2Sn0.2O12,1100.0
9792,La10In0.4Si5.6O27,1650.0
9226,Na0.95AlSiO4,1200.0
9698,NdPO4,650.0
11403,Ca0.4La0.6TiO3,1400.0
1720,Li1.2Mn0.6O2,900.0
1273,Sr0.85La0.15MnO3,1400.0
10314,BaTi0.97Nb0.015In0.015O3,1350.0
11219,Mg0.333V0.667PbO3,1050.0
7770,Sr1.998Eu0.002CeO4,1000.0
7918,CaLaGa3S6O,950.0
2295,K2Mo2H2O9,650.0
10783,Ba0.98Mg1.998P2O8,1100.0
1868,Mg0.75Cu2Zn0.25SnS4,750.0
7248,Ba6Nb4WO19,1000.0
10130,Mg0.1Cr0.1Fe2Ni0.5Zn0.3O4,1350.0
5523,Fe1.88Ni0.65Zn0.35Al0.12O4,1200.0
8942,Ca0.92Lu0.08Nb0.16MnO3,1325.0
7869,Sr0.985Sm0.01TiO3,1400.0
10415,Ba0.3Ti0.3Fe0.7Zn0.28Bi0.42O3,980.0
1905,Sr2YCoCu2O7,1010.0
4742,Ba0.372Ti0.496Nb1.24Zn0.62O4.7,1260.0
1072,Li1.02Mn1.92Co0.06O4,800.0
8221,Zr0.455Ti0.455Nb0.133Ni0.067O3,1200.0
7864,MgMn1.25Ni0.75O4,1250.0
3236,Cr0.05Fe1.95Ni0.6Zn0.4O4,1250.0
2860,Cd0.8Zn0.2Se,800.0
11233,GdPO4,1600.0
5081,Zn3Ga2GeSiO10,1300.0
8893,Ca0.64La0.36Ti0.64Ga0.36Al0.252O3,1550.0
1080,Cu2Se0.1S0.9,500.0
9109,Ce0.015Y2.97Al5Bi0.015O12,1600.0
615,Sr0.3La0.7MnO3,1228.5714285714287
9727,LiMn1.975Sn0.012O4,1200.0
2764,BaYCo3ZnO7,1180.0
7687,Ba2Ti3Nb4O18,900.0
423,LaMn1.4Bi0.8O3,1020.0
6523,Sr0.3La0.7Ti0.3Mn0.7O3,1400.0
1006,Sr10Al6O19,1600.0
617,Sr0.8La0.2TiO3,1400.0
819,SmCoO3,1100.0
8078,Zr0.909Ti1.136O3,1200.0
9859,Ho2TiCuO6,1100.0
6342,Ca0.8Mg0.2La0.2Al10.8O18,1500.0
4551,Sr2LaMn2O7,1300.0
411,La0.4Mn1.4Bi0.4O3,1020.0
2743,Na0.47Ho0.06Nb2Bi2.47O9,1100.0
172,BaTi1.2Fe9.6Co1.2O19,1187.5
9842,Na0.02Li1.98RuO3,1000.0
3267,Li3.4V0.6Si0.4O4,900.0
7357,Ba0.5Ti0.5Bi0.5O3,1050.0
4580,Zr0.235Ti0.392Nb0.02Pb0.99Sn0.353O3,1300.0
321,Fe3Al,1350.0
5509,SrPr0.008Nb2Bi1.992O9,1200.0
6658,SrSc0.15Zr0.85O3,1650.0
3506,Sr2Ti0.9Co0.1O4,1600.0
4652,Sr0.1La1.9CuO4,1010.0
4431,Mn2ZnO4,867.5
5007,Ba0.05Sr1.9Eu0.05CeO4,1200.0
8010,Ca2Fe2O5,1225.0
2978,Sr0.95Fe0.5Co0.5O3,1270.0
6086,Gd0.17Mn3Cu0.83N,850.0
4990,FeBi1.05O3,846.6666666666666
1234,NaBaB9O15,750.0
3275,Ti0.55PbSn0.45O3,1040.0
5635,Ce0.048Y2.952Al7O15,1200.0
3524,Zn0.995Ga0.005O,1400.0
6722,Nd0.8Co2O4,920.0
11092,CaTm2CuO5,950.0
4192,Ir1.9CuAl0.1S4,850.0
11295,Zr0.03Ti0.97NiZnO4,1550.0
3219,Sr0.94Al2O4,1300.0
6375,NaBaBiTeO6,1100.0
6243,K0.036Na0.164La0.6TiBi0.2O3,1175.0
10349,Na0.5Eu0.6TiBi0.5O3,1120.0
10162,Sr5DyTi3Nb7O30,1200.0
9145,Ba2La0.8Y0.2Cu3O7,970.0
56,Ba2PrRuO6,1350.0
11544,Na0.125La0.875MnO3,950.0
560,Mn2Bi0.4O3,1020.0
2650,Sr0.012Ce0.5La0.1Y2O3,1550.0
345,Sr0.4La0.6CoO3,1390.909090909091
5419,Sc4Ti3O12,1100.0
10505,BaTi0.98Nb0.01Co0.01O3,1350.0
11239,BaTi4Fe1.6Bi4O15,1100.0
643,TbSc0.9Mn0.1O3,1200.0
5676,Na0.05Ba0.95Nb0.506Fe0.506O3,1100.0
5750,Sr0.8Ho0.2CoO3,1200.0
8072,Zr0.227Ti0.455Nb0.534Ni0.266O3,1200.0
1635,Yb0.2Co4Ga0.1Sb11.967,625.0
6215,Ce0.82La0.18O2,1600.0
3562,Zn0.98Al0.02O,1375.0
9848,Sr0.33La0.67Mn0.9Al0.1O3,1200.0
5416,Ba2HoSbO6,1350.0
4445,Ti3Fe0.3Ni0.7Bi4O15,900.0
5377,Ca0.4Gd6.4Si6O26,1350.0
1590,Na2La2Ti3O10,1050.0
5097,Ba0.988Ca0.01Eu0.002Zr0.02Ti0.98O3,1450.0
8021,La9.83Si6O26.75,1700.0
2460,Ba1.8Sr0.2YCu3O6.95,950.0
7676,Cs0.667Ba0.667Ti5.999Ga2.001O16,1250.0
3532,Y2Mo3O12,900.0
5438,LiCoPO4,780.0
3898,Tm0.18Y2.82Al5O12,1710.0
6001,Sr4Cr0.2Mn2.8O10,1200.0
3659,Ba0.8Sr1.2SiO4,1500.0
644,Sr0.45Tb0.275Nd0.275MnO3,1400.0
991,Gd0.1FeBi0.9O3,838.0
2502,Ba2Mg3YCuO7,940.0
10813,Ba0.986Mg1.994P2O8,1100.0
7581,Nb1.4W0.05Zn0.8Sn0.05Bi1.8O7,950.0
10474,Sr0.2Gd0.8CoO3,1300.0
2071,NaCa10P7O28,1025.0
998,Fe2ZnO4,1125.3333333333333
6132,Sr2Er0.5Gd0.5RuCu2O8,900.0
4125,Nb0.5PbSb0.5O3,1230.0
4531,Sr0.8Y0.2CoO3,1100.0
11491,La2TaFeO6,1550.0
10018,GdFe0.8Ni0.2O3,1300.0
354,Fe2NiO4,1186.2121212121212
7409,BaZr0.09Ti0.81Sn0.1O3,1427.0
9924,Mn0.6Zn0.4O,600.0
9267,BaCe0.7Y0.15Zr0.1Zn0.05O3,1200.0
2863,Ba0.1Cr0.1Fe0.9Bi0.9O3,825.0
9162,Ca1.25Ti4Cu2.75O12,1050.0
2994,Li3PO4,950.0
6191,Mg0.09Cd0.91O,900.0
8128,Zr0.352Ti0.704Nb0.4Ni0.2O3,1200.0
9904,Fe0.2Ni0.3Cu0.07Zn0.63O4,1125.0
4864,Ce0.8In0.2O2,1475.0
4752,Sm0.1Ti0.98Mn0.02Cd0.08Pb0.77O3,1150.0
8974,Li1.06Ti0.06Nb0.94O3,1100.0
9661,Mn0.06Fe0.06In1.88O3,1150.0
7455,Ba0.6Ca0.4Ti0.9Sn0.1O3,1600.0
4316,Yb2SmTiO5,1550.0
4772,BaYb0.1Ce0.9O3,1550.0
7696,Sm0.1Ti2.9Co0.1Bi3.9O12,850.0
11450,Ba0.94Zr0.13Ti0.87Cd0.06O3,1400.0
3609,Sr0.2La0.8InO3,1400.0
8715,Sr2.85Er0.15Ti2O7,1525.0
6008,Fe1.96Ni0.4Cu0.2Zn0.4O4,900.0
9697,SrLaMnRuO6,1250.0
8474,Zr0.8TiNb0.667Ni0.333O3,1200.0
4080,Ti0.2Mn0.8PbO3,1230.0
8713,Dy0.05FeBi0.95O3,820.0
5171,BaZr0.055Ti0.945O3,1350.0
1369,Sr1.95CaCu2Bi2O8,865.0
217,Li1.2Mn0.59Co0.03Ni0.18O2,900.0
10871,Na0.5Zr0.55Ti0.45Bi0.5O3,950.0
8341,ZrTiNb0.133Ni0.067O3,1200.0
5330,WAg2O4,800.0
11413,La0.875MnAg0.125O3,1100.0
7083,W0.7Mo0.3MnO4,1100.0
10683,La0.667TiO3,1375.0
11200,Nb1.5Zn0.77In0.1Bi1.5O6.92,1075.0
4822,BaAlSi5N7O2,1300.0
388,La0.4MnBi0.4O3,1020.0
2257,Ca3TaGa3Si2O14,1250.0
5134,Sr0.5La0.45Y0.05CoO3,1200.0
10721,Ba0.8Ti0.84Zn0.04Bi0.2O3,1050.0
10790,Ba0.994Mg2P2O8,1100.0
2450,Yb0.667Y1.333SiO5,1550.0
6118,Gd0.05FeBi0.95O3,830.0
11094,Sc0.5Zr0.5W2O8,1200.0
2199,Ca0.15Pr0.85MnO3,1150.0
8723,TbMn0.5Fe0.5O3,1350.0
7627,Y0.05Ti0.9Nb0.05O2,1500.0
135,Ca0.3Pr0.7MnO3,1366.6666666666667
1901,Sr1.55La0.45MnO4,1500.0
10506,BaTi0.9Nb0.05Co0.05O3,1350.0
2172,Ba0.5Sr0.5Nb2O6,1282.5
9050,Y0.92VO4,1200.0
8876,KBa2Nb5O15,1300.0
10204,Ba4SrSmTi3V7O30,1000.0
1900,SrLaMnO4,1500.0
9247,Ca0.025La0.975NbO4,1550.0
6548,Ca3.3Pr0.7Cu3Bi2O,800.0
6214,Ca0.15La0.85Cr0.1Mn0.9O3,1150.0
1199,Sr2MgSi2O7,1233.3333333333333
10623,Ba0.8Sr0.1Ca0.1Zr0.2Ti0.8O3,1220.0
10615,CaTi3.99Mn0.01Cu3O12,1100.0
10930,Sr0.5Ca0.5Al2Si2O8,1300.0
1465,Rb2Mo3Cu1.2Zn0.8O12,480.0
8940,Ca0.92Yb0.08Nb0.04Mn0.96O3,1325.0
6514,Sr2MoCr0.5Fe0.5O6,1250.0
8318,Zr0.88Ti0.704Nb0.667Ni0.333O3,1200.0
10441,CaCoO3,1300.0
11462,Ba2Sr3Nb4O15,1450.0
3047,Y0.6Nb0.4Bi3O7,800.0
7261,K0.47Na0.54Ta0.45Nb0.55O3,1180.0
5191,Sr0.5Sm0.5Co0.9Cu0.1O3,1230.0
6866,MnCo2O4,1200.0
4375,Ba0.4Sr0.4Ca0.2TiO3,1450.0
336,Al2Si4.5N6O3,1750.0
255,MgTi2O4,1300.0
9657,BaZr0.1Ti0.875Nb0.017Zn0.008O3,1400.0
2851,BaTa0.667Zn0.333O3,1503.75
890,SrLaMnO3,1400.0
2763,BaYCo2Zn2O7,1170.0
4892,Na0.4Li0.1La0.5TiO3,1300.0
4834,BaSr0.2Nd0.8InO3.9,1400.0
1014,Ti0.4Fe1.2Cu1.4O4,1000.0
4939,Li1.35Ti1.65Al0.35P3O12,1000.0
11321,Mg0.63Zr0.03Fe1.94Zn0.4O4,1100.0
4840,SrTa0.2Co0.8O3,1166.6666666666667
2498,Ba2YCu4O7,940.0
8987,Ba0.96Ca0.04Hf0.05Ti0.95O3,1450.0
5546,MgLa1.667TaO6,1500.0
8663,Cr0.075Mn1.925O3,1300.0
968,Sr0.4Nd0.6Mn0.2Co0.8O3,1300.0
537,La0.4Mn1.8O3,1020.0
8142,Zr0.88Ti0.704Nb0.267Ni0.133O3,1200.0
11018,SrCu2B2O6,870.0
8677,Zr0.55Ti0.35Mn0.1PbO3,1100.0
6651,SrLaGaO3,1500.0
3825,Ca1.98Eu0.02P2O7,1050.0
4057,Ti0.2Nb0.32Mn0.16PbSb0.32O3,1230.0
1993,PbTe,550.0
5403,Li0.15Sr1.7Eu0.15Ge0.15Si0.85O4,1050.0
9533,BaPrFe0.5Co1.5O5,1150.0
10547,Sr0.4La0.6Fe0.2Ni0.8O3,1400.0
9557,La10FeSi5O27,1700.0
128,Mg0.4LaGa0.6O3,1400.0
10029,Sr0.95Y0.05Fe11.76Co0.24O19,1200.0
7768,Sr1.99Eu0.01CeO4,1000.0
1511,Ba2Ti0.5TaZn0.5O6,1100.0
1284,Ca0.025Ce0.825Y0.15O1.9,1350.0
3142,Sr0.9Eu0.1Ta2Bi2O9,1200.0
9164,Tb0.7MnGa0.3O3,1400.0
10910,Zn9Ga2O12,1400.0
3007,Ba2La4.8Si6O26,1350.0
9416,CaMg0.01Zr0.99O3,1700.0
8205,Zr0.88Ti0.352Nb0.267Ni0.133O3,1200.0
4465,Ca3Re0.4Co3.6O9,900.0
645,Sr0.45Tb0.319Nd0.231MnO3,1400.0
2125,LiFeP0.99O3.96F0.03,650.0
10328,Ba0.98Mg0.02Zr0.1Ti0.9O3,1450.0
10603,Ba0.25Sr0.75TiO3,1260.0
7210,Gd1.2Eu0.8Zr2O7,1700.0
2251,Sr2.7Eu0.3Sn2O7,1450.0
10213,NaEu0.12La3.88Si3O12F,950.0
5878,Sr2V0.1MoFe0.9O6,1280.0
10320,Sr0.9Gd0.067Ti4Bi4O15,1050.0
3333,Sr0.1La0.9Mn0.9Ga0.1O3,1500.0
4630,Mn0.08Fe1.96Ni0.17Cu0.25Zn0.5O3.94,900.0
1452,Ca1.2Nd0.8MnO4,1500.0
2432,Ba1.6Sr1.4Fe24Co2O41,1200.0
1659,Re2Bi28O49,750.0
11174,FeCuAlO4,1000.0
7141,BaNb0.454Zn0.226Sn0.32O3,1500.0
9401,La1.8W0.3Mo1.7Bi0.2O9,900.0
376,Sr0.9Sm0.1B4O7,900.0
8099,Zr0.704Ti0.88Nb0.267Ni0.133O3,1200.0
11539,Ce0.5La0.5Mn0.9Fe0.1O3,1000.0
7414,Ba0.1Sr0.81Gd0.06Nb2Bi2O6,1160.0
7375,Ca0.25TiCu0.75O3,1125.0
9045,LiEuMo2O8,800.0
10361,Tb0.9MnFe0.1O3,1300.0
3290,Ca0.2Sm0.8AlO2.9,1600.0
6927,Eu0.4Y3.6AlSiNO8,1650.0
7592,Sr2.94Ce0.06P4O13,850.0
389,La0.4Mn2BiO3,1020.0
3460,Ca3GeO4Cl2,800.0
7898,Ba0.01Ca0.99Ti4Cu3O12,1050.0
1634,Yb0.2Co4Ga0.15Sb11.95,625.0
4636,Ba2Sr2Mn3O10,1300.0
4669,Ca0.5La0.3MnBi0.2O3,1100.0
7354,Ca0.98Sm0.02Nb2O6,1200.0
8510,Zr0.2Nb0.4Ni0.2O3,1200.0
7920,Na0.5Sr0.03Ti0.97Ga0.03Bi0.47O3,1050.0
11595,Ca0.05Mn0.05Fe0.95Bi0.95O3,850.0
11083,Ba0.3Mg0.566La0.7Nb0.434O3,1450.0
8311,ZrTiO3,1200.0
3678,Ba0.8TiP2O9,1100.0
9713,K2Nd2B2O7,840.0
2981,SrY0.05Zr0.95O3,1583.3333333333333
1958,Mn2Ni0.8In0.2O4,1300.0
8035,DyMn0.3Fe0.7O3,1300.0
7305,Ca3Ti0.03Co3.97O9,910.0
6472,Ta2NiO6,1200.0
6229,Ba0.7Ca0.3La0.03TiO3,1350.0
5888,Ba1.8La1.2Mn1.5Ru0.5O7,1350.0
1532,Li1.034Mg0.08Mn1.886O4.01,950.0
4553,Sr2LaMn1.9Co0.1O7,1300.0
186,Y1.6Cr0.2Mn0.2O3,1600.0
10643,Ba0.8Sr0.2Nb2O6,1300.0
817,LiVFeO4,550.0
8710,BaCa0.6Y0.4Co4O7,1100.0
3030,Ca0.1La0.7MnAg0.2O3,1000.0
4001,Mo3Si,1700.0
5831,La9.83Fe0.25Al1.5Si4.25O26,1600.0
1130,Li0.3Fe2.3Zn0.4O4,1050.0
8310,Zr0.909Ti0.455Nb0.4Ni0.2O3,1200.0
5409,Sr0.2V1.8Bi4O11,800.0
4836,BaSr0.3Nd0.7InO3.85,1400.0
8702,Ba0.98La0.02Ti0.498Nb0.249Fe0.249O3,1250.0
9344,SrMg0.01Cu0.99O2,995.0
