,formula,target
7844,BaTi0.95W0.05O3,1250.0
4767,LiMn1.9Ru0.1O4,1050.0
3109,Sr0.5Nd0.5Cr0.1Mn0.9O3,1350.0
7104,LiTiMnO4,950.0
8580,Ti0.4Nb0.267Ni0.133O3,1200.0
9434,BaY0.1Zr0.9O3,1720.0
2913,Li1.6Ge2P3O12,900.0
484,La0.2MnBi0.4O3,1020.0
7965,Zr0.343Ti0.357Nb0.2Zn0.1PbO3,950.0
9901,Fe0.6Ni0.3Cu0.07Zn0.63O4,1125.0
8779,CaMn0.98Ru0.02O3,1300.0
6694,Na0.16Sm0.04Co2O4,920.0
3877,Ca4Ta0.1Mn2.9O10,1320.0
74,Mn0.8Fe0.2GaO3,1400.0
705,Ba2MoMnO6,1200.0
9594,Nb2Pb3O8,850.0
10121,Sr2NbCrO6,1200.0
5802,Li6BaLa2Ta2O12,975.0
9283,Lu0.1Gd0.2Bi2O3.45,750.0
11511,Ba2Ca0.925Mn0.075B2O6,1050.0
8574,Zr0.455Ti1.136Nb0.667Ni0.333O3,1200.0
32,Li2Mo2ZnO8,600.0
8019,Ba2NdTa0.5Nb3.5FeO15,1340.0
8193,Zr0.682Ti0.227Nb0.267Ni0.133O3,1200.0
2372,Ti0.2Fe1.8CoO4,1150.0
9485,SrTi0.99Ta0.01O3,1500.0
6388,Sr0.4Ce0.6MnO3,1525.0
6763,K0.32Na0.08Co2O4,920.0
7150,Li2Ba0.993Bi0.007P2O7,750.0
6615,Lu2.4Ce0.6Al5O12,1830.0
6571,BaGd0.15Ce0.85O3,1675.0
2047,MnGe0.044Si1.706,1000.0
898,LiMgNbAl2O7,1200.0
7316,Ca2Mg3Zr0.25Ti1.75Ta2O12,1375.0
1286,MgWO4,900.0
3047,Y0.6Nb0.4Bi3O7,800.0
4511,KIr4Sb12,630.0
5894,Ca2.7Gd0.3Co2O6,1000.0
544,Mn1.4Bi0.2O3,1020.0
7446,Ba0.8Y0.2Ti0.8Bi0.2O3,1100.0
1864,TiB6SiC2,1400.0
10859,Ca0.8La1.2NiO4,1500.0
6301,Ca0.4Mg0.2La0.6Ti3Al7.8O18,1500.0
6273,Sr0.2La0.8Co0.2Ga0.8O3,1500.0
9494,Ca0.005Pr0.1La0.895NbO4,1500.0
4726,Ba0.496Ti0.372Nb1.24Zn0.62O4.576,1260.0
9271,BaGd0.1Ce0.89Cu0.01O3,1450.0
7298,Yb0.1Pr0.9FeO3,1350.0
3212,K0.4Sr0.8Ca0.2La1.6Cu2O6,850.0
1086,Cs2Ba3P4O14,740.0
1382,Mn2.1Ni0.9O4,1200.0
6504,Ba2Ca0.005Eu0.99Pr0.005Cu3O7,940.0
2704,Na0.462Ba0.075TiBi0.462O3,1170.0
7301,CuAl0.94Sb0.06O2,1100.0
6111,CaW0.94Mo0.06O4,1000.0
1090,LiFe0.92PO4,713.3333333333334
7364,Ba0.9La0.1CoO3,1050.0
9864,Sr1.6La0.4MoFeO6,1200.0
9008,Sr0.3La0.7Mn0.96In0.04O3,1280.0
1034,Li0.5Fe2.5O4,1154.5454545454545
3797,Ca0.95Eu0.05Ta2Bi2O9,1200.0
9994,Mn0.71Fe2.08Zn0.21O4,1360.0
2077,Sr5.44Nb2.56O11.84,1400.0
4185,SrFe0.03Sn0.97O3,1380.0
2405,Ba3Fe24.6Co1.4O41,1300.0
559,La0.2Mn1.4Bi0.4O3,1020.0
66,Li2V0.03Fe0.97SiO4,650.0
9655,BaZr0.1Ti0.8Nb0.067Zn0.033O3,1400.0
7388,Fe1.9CoBi0.1O4,975.0
1417,Na0.5Dy0.01TiBi0.5O3,1050.0
5151,Ti0.95Cr0.025Sb0.025O2,1000.0
11077,Zr0.465Ti0.535PbO3,1200.0
8213,Zr0.4Ti0.6Nb0.267Ni0.133O3,1200.0
5385,BaGdCo2O6,1166.6666666666667
6665,BaY0.08Zr0.92O3,1650.0
2584,SrAl2Si2O8,1380.0
6501,Ca0.3La0.7Mn0.8Cu0.2O3,1250.0
6834,Ba0.699Ca0.299Pr0.002TiO3,1400.0
1541,Ti0.7Fe1.3O3,1100.0
2890,LiAlGeP3O12,900.0
10132,Mg0.2Cr0.1Fe2Ni0.5Zn0.2O4,1350.0
10378,Mg3Tb0.16In3.84P6O24,1200.0
6957,Na0.46Ti0.92Al0.08Bi0.54O3,1150.0
70,Mn0.2Fe0.8GaO3,1400.0
3860,Na3LiP2O7,540.0
2927,Sr0.95Y0.05CoO3,1150.0
8906,Ca2Zr0.2Ti3.8Cu2O12,1100.0
2957,Fe30Ni60Cu10,1120.0
4644,Sr0.2Ca0.3Tb0.1La0.7MnO3,1200.0
3301,Ce0.6Y0.4O2,1600.0
8470,Zr0.8Nb0.667Ni0.333O3,1200.0
3788,Ca3Co3.93Cu0.07O9,900.0
10272,Ba2GdEu3Si6O26,700.0
2621,Ca0.3Tb0.07Pr0.63CoO3,1200.0
4866,Ce0.4In0.6O2,1475.0
2201,BaY0.2Zr0.8O3,1593.888888888889
253,Ti0.3Fe0.7Pb0.3Bi0.7O3,1025.0
10370,Mg3Eu0.28In3.72P6O24,1200.0
9303,Lu0.2Sc4B4O12,1100.0
2177,Li0.45La0.517TiO3,1350.0
2269,Ba3.94Si6O16,1250.0
4924,La0.05FeBi0.95O3,910.0
2835,Li0.04Sr0.92Ce0.04B2O4,750.0
11518,Na5Eu0.2La0.8W4O16,1000.0
731,CaSc2O4,1525.0
4520,Ba0.2Ir4Sb12,630.0
7804,Na0.65Ti4Cu3Bi0.45O12,1000.0
446,La0.4Mn1.8Bi0.2O3,1020.0
755,MnFe2O4,1110.0
8736,Lu4Zr3O12,1600.0
7290,Sr5TiNb4O17,1450.0
10392,Mg3Tb0.12Eu0.08In3.8P6O24,1200.0
6243,K0.036Na0.164La0.6TiBi0.2O3,1175.0
6010,Mn0.01Zn0.99O,1100.0
6109,CaW0.95Mo0.05O4,1000.0
2017,Na0.2Sr2.6Eu0.2B2SiO8,1020.0
3785,Ca0.87Eu0.13Al2Si2O8,1400.0
5729,Ba0.9PrCo2O5,1100.0
6787,Yb0.4Co2O4,920.0
4582,Zr0.157Ti0.588Nb0.02Pb0.99Sn0.235O3,1300.0
1450,BaGdCo1.9Ni0.1O5,1050.0
2121,Na0.47Ba0.06TiBi0.47O3,1166.8181818181818
8050,TiNb0.667Ni0.333O3,1200.0
1547,Ba0.97Dy0.06Ti0.97O3,1400.0
10101,BaSrGdNi0.01Cu2.99O7,950.0
2154,Sm2SO2,1100.0
11104,La0.15TiMo0.02Fe0.02Pb0.85O3,1200.0
2235,Ca10.5La0.4P7O28,1100.0
4418,Sr1.4La1.6Mn2O7,1500.0
9832,BaGd0.2Ce0.7In0.1O3,1700.0
11576,Ca0.33La0.67Mn0.9B0.1O3,1200.0
4108,Ti0.2Nb0.4PbSb0.4O3,1230.0
2676,Ca1.5La1.5Mn2O7,1333.3333333333333
6520,Sr2Sc0.25MoFe0.75O6,1250.0
9817,Mg0.05Yb0.95SmZr2O6.975,1700.0
159,Co4Sb11.4Te0.6,630.0
11358,Na0.94Ba0.06TiBi0.752O3,1160.0
1002,Ba0.3Pr0.7MnO3,1400.0
4776,Ca8.996Eu0.004Ce0.03Y0.97P7O28,1250.0
9688,Ba0.4Sr0.6Nb0.1Co0.9O3,1180.0
9427,BaYb0.1Zr0.9O3,1200.0
8049,Zr0.704Ti0.88Nb0.534Ni0.266O3,1200.0
5847,Ba0.9Sr0.1Fe0.1Co0.9O3,1150.0
799,La0.67Mn0.98Sn0.02O3,1350.0
9638,Sr0.23La0.77Mn0.7Cu0.3O3,1200.0
10757,Ba0.8Ca0.2Yb0.013Ti0.975Nb0.013O3,1400.0
673,La0.6WO3.9,1550.0
393,La0.6Mn2O3,1020.0
2023,Ba0.5Sr0.5YCo2O5,1300.0
9623,Ba0.98La0.02Ti0.98Ga0.02O3,1350.0
1168,Na0.2Mn0.8Te,700.0
2720,CaFeO2.5,1000.0
10687,Ba0.94Ca0.06Ti0.92Sn0.08O3,1450.0
10547,Sr0.4La0.6Fe0.2Ni0.8O3,1400.0
5911,Ti1.5Fe1.5Bi4O12,900.0
10680,Ba0.75Sr0.25Nb2O6,1300.0
6524,Sr0.3La0.7Ti0.1Mn0.9O3,1400.0
9683,Ca3Ru0.1Co3.9O9,950.0
2007,Tb2.3Gd0.65Ce0.05Al5O12,1500.0
5219,Ti4TaBi6.75O21,1100.0
11403,Ca0.4La0.6TiO3,1400.0
5335,La0.025Ti0.95Nb0.025O2,1350.0
2512,BaSn0.95Te0.05O3,1200.0
10708,Na0.6Sr0.4Ti0.3Nb0.6Sn0.1O3,1350.0
2453,Yb1.667Y0.333SiO5,1550.0
7603,BaYCo3.7Ni0.3O7,1100.0
8937,Ca0.92Lu0.08Nb0.08Mn0.92O3,1325.0
10631,Ca0.3Pr0.7MnCo0.1O3,1300.0
5035,Sr5GdTi3V7O30,1000.0
4390,Sr0.5Pr0.5Fe0.5Co0.5O3,1350.0
4878,CaFe2O4,980.0
7705,Na0.2Nb0.2Fe0.8Bi0.8O3,870.0
2075,Sr5.538Nb2.462O11.693,1400.0
9566,V0.06Zn0.97O1.12,900.0
5575,Sr2YRuO6,1060.0
6841,Ba0.2Ca0.8TiO3,1400.0
4232,Sr0.75La0.25TiO3,1250.0
489,La0.8Mn1.6Bi0.2O3,1020.0
5698,BaGd1.93Sm0.07Mo4O16,850.0
9293,Nb2FeO6,1275.0
11040,SrLaRhO4,1300.0
2752,Tm0.06Zn1.94P2O7,1000.0
10374,Mg3Eu0.08In3.92P6O24,1200.0
7179,Sr2MoFe0.9Ni0.1O6,1100.0
11000,Sr0.925Pr0.075TiO3,1300.0
620,Li5AlO4,900.0
9241,V1.6Al0.4Bi4O11,800.0
2801,Pr0.3Ti3Bi3.63O12,1100.0
6423,Eu0.03Y2.97Al5O12,1780.0
5149,BaTiCr0.2Sb0.2O3,1000.0
4774,BaNdCo2O5,1191.6666666666667
9411,K0.075La1.925Mo2O9,950.0
7939,Y2.4Fe5Bi0.6O12,958.0
4382,Li7La3Sn2O12,1125.0
4311,Ca0.2La0.8CoO3,1200.0
5962,Sr0.15La0.85Ti0.3Cr0.4Ni0.3O3,1450.0
8011,Cu2Te0.04Se0.96,500.0
4464,Ca3Re0.3Co3.7O9,900.0
7542,SrLa0.05Ti4Bi3.95O15,1050.0
973,Sr0.2La0.8Ti0.05Mn0.95O3,1400.0
5191,Sr0.5Sm0.5Co0.9Cu0.1O3,1230.0
1193,Cr0.1FeGa0.9O3,1300.0
5032,Eu0.03Cd0.97GeO3,1040.0
3596,Sr0.65La0.35Fe11.65Ni0.35O19,870.0
8312,ZrTi0.4Nb0.534Ni0.266O3,1200.0
2412,Mn0.1Fe1.9Ni0.44Zn0.56O4,1260.0
334,Li28Ti38Al18P78O312,950.0
2172,Ba0.5Sr0.5Nb2O6,1282.5
4070,Zr0.24Ti0.36Mn0.4PbO3,1230.0
3358,BaTi0.95Sn0.05O3,1400.0
6997,Sr0.8Y0.2Nb0.1V0.9O3,1500.0
10958,Ba0.8Ca0.15Nd0.02Zr0.1Ti0.9O3,1400.0
9318,Lu0.4La0.4Sc4B4O12,1100.0
2223,Sr1.7Eu0.3MoFeO6,1280.0
8605,Zr0.227Ti0.455O3,1200.0
10226,Sr0.5La1.5Ni0.9Ga0.1O4,1400.0
7867,Ca0.01Mg0.37Ti1.01Zn0.63O3.03,900.0
3704,Ba2Ca0.66NbFe0.34O6,1400.0
2187,Na0.5Sm0.15TiBi0.5O3,1150.0
9014,La0.2Ti0.5Fe0.5Pb0.5Bi0.3O3,1100.0
8506,Zr0.6Ti0.4Nb0.267Ni0.133O3,1200.0
2060,CaFe4O7,1200.0
7328,Na0.5Ta2Bi2.5O9,1090.0
9875,Ca0.55Pr0.5Ti0.1Mn0.9O3,1420.0
6445,LaSc0.6Mn0.4O3,1400.0
1533,LiMg0.1Mn1.9O4,950.0
1589,Nb2MnO6,1225.0
8952,CaY0.005Ti3.995Cu3O12,1050.0
1262,SrPr0.005Al2O4,1500.0
9940,Sr0.5Ca0.5Ti0.6Fe10.8Co0.6O19,1250.0
2048,MnGe0.009Si1.741,1000.0
3085,GdBiO3,1000.0
4829,Na0.415Yb0.15Er0.02Nb2Bi2.415O9,1100.0
3855,NaLa8.9Si6O26,1350.0
2875,Ca2Eu0.14VBi0.86O6,950.0
3778,Ca0.75CeTi1.75Nb0.5O7,1350.0
3359,Zr0.525Ti0.475PbO3,950.0
4965,BaNb0.5Bi0.5O3,1200.0
1597,BaCa0.335Nb0.5Mn0.165O3,1400.0
8548,Zr0.2Ti0.8Nb0.133Ni0.067O3,1200.0
2935,Fe2Ni0.6Cu0.2Zn0.2O4,1170.0
2357,Fe1.5Ag0.5O2,900.0
162,Co4Sb12,615.0
2251,Sr2.7Eu0.3Sn2O7,1450.0
4929,Gd0.75B3Bi0.25O6,820.0
1330,Ba0.15FeBi0.85O3,850.0
9760,Y0.8Nb0.2Bi3.5O6.95,900.0
140,Cd0.15Zn0.85Se,850.0
1594,Sc2W3O12,1100.0
6526,Ba0.3Nd0.7MnO3,1400.0
10664,Sr0.985Dy0.01TiO3,1500.0
11577,Ca0.33La0.67Mn0.7B0.3O3,1200.0
3563,ZrTiO4,900.0
1941,Ca0.3La0.7Mn0.88Fe0.12O3,1200.0
8176,Zr0.455Ti0.682Nb0.133Ni0.067O3,1200.0
10269,Ba2GdSi6O26,700.0
3386,Sr0.5Ca1.5SiO4,1300.0
1772,Li0.33La0.54TiO3F0.06,1350.0
7701,BaZr0.075Ti0.925O3,1300.0
8705,Ba0.85Ca0.15Mg0.1Ti0.8W0.1O3,1450.0
7436,Ca0.4Nb1.5Zn0.6Bi1.5O7,950.0
11534,Ba2CeTaO6,1370.0
8150,Zr1.136Ti0.227Nb0.534Ni0.266O3,1200.0
5706,Ba2Mg0.99Mn0.01Si2O7,1270.0
3734,Cu2.95Sn0.01Sb0.99Se4,430.0
9328,LuLa0.2Sc4B4O12,1100.0
4637,Sr4Mn3O10,1250.0
1647,Sr0.1Nd1.9NiO4,1160.0
7797,Ca0.4Nb0.5Fe0.5Pb0.6O3,1100.0
4174,La0.9Cr0.05Mn0.95Te0.1O3,1100.0
2120,SrZr0.1Fe0.5Co0.4O3,1200.0
10585,Ba4Nd2Nb8FeCoO30,1150.0
4329,Sr2YMoCu2O8,950.0
9145,Ba2La0.8Y0.2Cu3O7,970.0
9551,Na0.5Ba0.02Bi0.47O2.975,1150.0
1273,Sr0.85La0.15MnO3,1400.0
1603,Ba2Ir1.4In0.6O5,1200.0
6141,Sr2Dy0.5Gd0.5RuCu2O8,900.0
3147,CaMn0.5Fe0.5O3,1300.0
4474,Fe1.98Ni0.39Cu0.18Zn0.43O4,900.0
9191,Sr0.3La0.7Fe0.3Ga0.7O3,1500.0
8954,BaFe11.75O19,900.0
9794,Na0.2Sr0.8Ti0.8Nb0.2O3,1400.0
9236,Li6Eu0.4Sm0.6B3O9,750.0
11613,Ba0.96Yb0.02Ti0.96Fe0.02Bi0.04O3,1350.0
11382,Na0.564Ba0.06TiO3,1160.0
1763,Li3V3O9,480.0
1297,Sr0.6La0.4MnO3,1265.7142857142858
10290,Ba2Yb0.2Dy0.8AlO5,1450.0
11190,Fe1.6Ni1.2Pb0.2O4,1050.0
7801,Ca0.55Nb0.5Fe0.5Pb0.45O3,1116.6666666666667
7940,Y1.8Fe5Bi1.2O12,1149.0
2327,Li6.5La3Sc0.75Nb1.25O12,1150.0
10763,Ca0.91Dy0.06Ti4Cu3O12,1100.0
1905,Sr2YCoCu2O7,1010.0
7269,Mg0.1TiZn0.9O3,1100.0
10117,Li0.14Ca0.3Sm0.42TiO3,1350.0
5585,EuSi,1900.0
8962,Ba1.05Ce0.9Y0.1O3,1550.0
7896,Ba0.85Ca0.13Y0.02Zr0.1Ti0.9O3,1400.0
10391,Mg3Tb0.12Eu0.048In3.832P6O24,1200.0
1944,Sr0.875Sm0.125Fe12O19,1220.0
4762,KSrPO4,1300.0
1112,Dy0.2Ce0.8O1.9,1200.0
8249,Zr0.88Ti0.88O3,1200.0
7891,CaTi3.975Cu3Sb0.025O12,1100.0
3262,Ca0.125La0.875MnO3,1500.0
2869,Ba0.2Ti0.2Fe0.8Bi0.8O3,980.0
11206,SrDy0.03TiO3,1350.0
5110,Ba9Lu1.96Si6Bi0.04O24,1400.0
8919,Na0.2Ti4Cu3Bi0.6O12,1000.0
1121,Nd0.2Mo2Bi1.8O9,680.0
9123,La0.056Zr0.637Ti0.343Pb0.92Sb0.024O3,1250.0
603,MgNdPbSbO6,1100.0
9731,Sr0.04Ti0.05Nb1.96Pb0.96O6,1240.0
2773,Ce0.4La0.6O2,1430.0
7720,Ca1.7La0.3Ti4Cu2O12,1100.0
420,La0.4Mn1.4O3,1020.0
6578,Li0.5Cr0.8Fe1.7O4,1200.0
1037,Eu0.16Y3.84Al2O9,1600.0
605,Li1.05Mn1.85Al0.1O4,500.0
833,CoS2,700.0
8102,Zr0.2Ti0.4Nb0.133Ni0.067O3,1200.0
9863,Sr1.4La0.6MoFeO6,1200.0
6376,Ta0.5Fe0.5BiO3,1120.0
4562,Ba3Ta2ZnO9,1362.5
406,La0.8Mn2Bi0.8O3,1020.0
2753,Ca4La6Si4P2O26,1525.0
178,Ba0.95Ca0.05Zr0.01Ti0.92Sn0.07O3,600.0
9844,Na0.1Li1.9RuO3,1000.0
3293,BaEr0.2Ce0.8O3,1650.0
7384,Fe1.8CoBi0.2O4,975.0
4593,Zr0.157Ti0.784Nb0.02Pb0.99Sn0.039O3,1300.0
312,EuMnO3,1300.0
5572,BaNd0.01La1.99ZnO5,1200.0
6710,Nd0.2Co2O4,920.0
3546,Ta0.4BiSb0.6O4,1200.0
4659,Sr2Mo1.2Fe0.8O6,1280.0
4436,LiCa2.94MgV3O12,850.0
5030,Eu0.05Cd0.95GeO3,1040.0
8033,DyMn0.98Fe0.02O3,1300.0
2991,PrLaNiO4,1350.0
6135,Sr2Ho0.7Gd0.3RuCu2O8,900.0
5013,Ta0.816Bi3.184O7,900.0
1252,Ca0.4La1.6NiO4,1416.6666666666667
3302,Ce0.95Y0.05O2,1600.0
5697,BaGd1.9Sm0.1Mo4O16,850.0
3569,Zr0.65Ti0.35PbO3,1170.0
6772,K0.08Na0.12Co2O4,920.0
11063,Pr0.86Ce0.14LaCu0.98Zn0.02O4,1100.0
4209,Sr1.5Ca0.3La1.2Cr0.05Mn1.95O7,1250.0
11268,Ba3.75Nd9.5Ti18O54,1350.0
3245,Mg0.4LaMn0.6O3,1500.0
6415,Na0.295Li0.015Sr0.38TiBi0.31O3,1150.0
6283,Ca0.6Mg0.4La0.4Ti3Al7.6O18,1500.0
10331,Mg0.384Zn1.536GeO3.918,1300.0
10140,LaSbO4,1500.0
9148,Ba2Ca0.2Y0.8Cu3O7,970.0
52,TbY,1000.0
11547,V6Pb10O25,600.0
549,MnBi0.8O3,1020.0
2657,Sm0.3La0.7GaO3,1097.0
338,Ti0.125Nb1.9O6,1300.0
5482,BaTi0.4Nb0.3Ga0.3O3,1420.0
10480,Sr0.8Gd0.2CoO3,1300.0
11216,W0.5Cd0.1PbO3,850.0
626,Sc0.04Zr0.96W2O8,1200.0
5741,Sr0.7La0.3Ti0.93Co0.07O3,1500.0
5813,LaBi14O24,850.0
8097,Zr0.682Ti0.682O3,1200.0
1674,NaFeP3O9,600.0
6253,Li2MgGeO4,1140.0
3615,Na4Ca3.9Eu0.1Si6O18,1100.0
9850,Sr0.33La0.67Mn0.85Al0.15O3,1200.0
5479,Sr0.985Ho0.01Nb2Bi2O9,1150.0
4448,K0.2Pr0.8MnO3,1150.0
5437,Ca2TiNb0.5Fe0.5O6,1250.0
1630,Yb0.35Co4Ga0.15Sb11.95,625.0
5124,Ti0.4Nb0.4Cu0.2O2,1360.0
8042,Ca2YMn0.005Sb0.995O6,1400.0
2491,Ba2Mg0.6YCu3.4O7,940.0
7710,SrTi0.98Nb0.02O3,1400.0
3580,Ba0.925Sr0.075TiO3,1250.0
5502,Li1.1Mg1.1Y0.9Mo3O12,800.0
3942,Sr0.1La0.6MnO3,1300.0
6060,Mg0.6Fe2Ni0.4O4,1000.0
3709,Tb2Mo3O12,850.0
627,ZrW2O8,1122.0
1022,Mg1.95Ag0.05Sn0.6Si0.4,600.0
2530,Cu2Ga0.8Ge0.2Se3,550.0
10342,Y2.85Al5O12,1600.0
7609,Sr0.75Ca0.25Ti0.5Mn0.5O3,1300.0
10449,Ca0.6Gd0.4Mn0.8Co0.2O3,1300.0
2113,Sr5.333Nb2.667O12,1400.0
1028,Yb2Si2O7,1500.0
6176,Ba3Ti5Nb6O28,1250.0
4142,Sr4Ca6P6O24F2,1050.0
4540,Sr0.775Er0.225CoO3,1100.0
11486,BaYFe0.2Co3.8O7,1100.0
10020,Sr0.6Gd0.4MnO3,1250.0
347,LiMnPO4,628.5714285714286
7435,Nb1.5Mn0.2Zn0.8Bi1.5O7,950.0
9923,Mn0.4Zn0.6O,600.0
9288,Ba0.3Sr0.7Mn0.1Fe0.9O3,1280.0
2870,Ca2LaFe3O8,1250.0
9167,Tb0.6MnGa0.4O3,1400.0
3010,BaCdP2O7,900.0
6233,K0.25Na0.25Nb2Bi2.5O9,1080.0
8156,TiNb0.534Ni0.266O3,1200.0
9902,Mn0.4Ni0.3Cu0.07Zn0.63O4,1125.0
4884,Mo3Al2O12,800.0
4770,BaSm0.1Ce0.9O3,1500.0
8995,Ca0.45La0.55FeO3,1200.0
9667,Ba0.9Sm0.1Zr0.52Ti0.48O3,1400.0
7479,BaNb0.67Zn0.33O3,1500.0
4323,Ba2Tb0.3Y0.7Cu3O7,950.0
4794,SrNb0.2V0.8O3,1500.0
7726,Ba0.5Sr0.5Fe10.4Co0.8Al0.8O19,1150.0
11433,Ca0.25Ti0.99Fe0.01Cu0.75O2.995,1100.0
3659,Ba0.8Sr1.2SiO4,1500.0
8753,U0.995Gd0.005O2,1700.0
6066,Sr0.33La0.27MnBi0.4O3,1000.0
9697,SrLaMnRuO6,1250.0
8496,Zr0.909Ti0.455Nb0.667Ni0.333O3,1200.0
4103,Ti0.8Mn0.2PbO3,1230.0
8752,U0.97Gd0.03O2,1700.0
5211,Ba5DyTi3V7O30,1000.0
1392,Sr2CaCu2Pb0.35Bi1.65O8,825.0
217,Li1.2Mn0.59Co0.03Ni0.18O2,900.0
10850,Ba0.91Sr0.01Ca0.08Ti0.92Sn0.08O3,1450.0
8369,Zr0.352Ti0.352O3,1200.0
5389,Sr0.7La0.3Fe0.9Ga0.1O3,1200.0
11396,Ba0.85Ca0.15Zr0.09Ti0.91O3,700.0
7103,Na0.5Nd0.5Nb2Bi2O9,1100.0
10662,Ca2.6Dy0.4Co2O6,1000.0
11166,Ba1.8La0.2YCu3O,950.0
4842,HfSiO4,1650.0
384,Li2Ti3ZnO8,758.3333333333334
2292,Sr0.3La0.7Ti0.15Mn0.85O3,1400.0
5162,SrCe0.4Y0.1Zr0.5O3,1675.0
10063,MgLaAl11O19,1590.0
10769,Ba0.99TiNi0.01O3,1300.0
2481,Ba2Ca0.6Mg0.6Y0.4Cu3.4O7,940.0
6165,NaCa4B3O9,800.0
11065,Pr0.86Ce0.14LaCu0.95Zn0.05O4,1100.0
2232,TaBi3O7,850.0
8760,Sm2NbInO7,1100.0
7653,BaHf0.05Ti0.95O3,1300.0
142,LiFe2O4,900.0
1939,Ba0.85Sr0.15TiO3.25,1350.0
10482,Sr0.2Gd0.8Mn0.4Co0.6O3,1300.0
2205,La0.995InBi0.005O3,1250.0
9073,K0.04Sr0.92Pr0.04B4O7,900.0
8905,Sr0.65Ca0.3La0.05Fe11.96Co0.04O19,1200.0
10180,La0.05Zr0.634Ti0.341Fe0.05Pb0.9O3,1200.0
1938,Cr2Al2O6,1500.0
9264,SrSm0.05Ce0.5Y0.1Zr0.35O3,1000.0
6605,Ba0.9CeO3,1650.0
6252,Li2ZnGeO4,1140.0
1219,K0.5Na0.5Nb0.97Sb0.03O3,1020.0
10603,Ba0.25Sr0.75TiO3,1260.0
10594,Na0.446Ba0.057Ca0.05TiBi0.446O3,1215.0
11407,Ca0.4La0.4TiO3,1400.0
1510,SrLaNbZnO6,1100.0
8960,BaFe11.5O19,900.0
6564,BaNb2O6,1275.0
8343,Ti0.176Nb0.133Ni0.067O3,1200.0
10415,Ba0.3Ti0.3Fe0.7Zn0.28Bi0.42O3,980.0
11447,Na0.498Sm0.005Nb2Bi2.498O9,1100.0
3057,LaCr0.1Mn0.9O3,1050.0
7283,Sr0.8Dy0.3Ta2Bi2O9,1100.0
5231,Sr0.2Mg0.2La0.8Co0.2Ga0.6O3,1450.0
6913,Ba1.4MgEu0.6Si2O7,1270.0
4387,Dy0.2Tb0.8MnO3,1350.0
327,Ba0.099Ca0.231La0.67MnO3,1350.0
249,YMn0.2Fe0.8O3,1460.0
9662,Sr0.5Eu0.5MnO3,1350.0
2856,Ba0.92NdZrO3,1515.0
903,Sr1.91Ca2.03Cu3.06Pb0.34Bi1.84O10,848.0
2770,Ce0.6La0.4O2,1436.0
4910,Y0.04Sc0.16Zr0.8O1.9,1600.0
4853,NdNb0.8Sb0.2O4,1250.0
1045,Ca2TiRuO6,1400.0
4959,TiNb2ZnO8,1200.0
11290,Zr0.07Ti0.93NiZnO4,1550.0
4861,Sr0.6La9.4Ge6O26.7,1300.0
2526,Ag0.2Cu1.8Ga0.6Ge0.4Se3,550.0
9010,Mg0.18La9.71Si5.81O26.37,1550.0
5611,Sr3GdB3O9,1100.0
8696,LiNdMo2O8,550.0
994,BaTbCo2O6,1230.0
532,La0.2Mn1.2Bi0.6O3,1020.0
8168,Zr0.528Ti0.176O3,1200.0
10988,Sr23Pr13FeO3,1350.0
8712,Dy0.03FeBi0.97O3,820.0
6701,Na0.12Nd0.08Co2O4,920.0
3869,La0.75Y0.15MnTe0.1O3,1100.0
4085,Ti0.6Nb0.04Mn0.32PbSb0.04O3,1230.0
2036,Mg0.8Mn0.2Ga2O4,1350.0
5465,Li4SrCaSi2O8,750.0
9543,Li7La3Sc0.05Zr2O12,1075.0
10525,Sm0.075Ti0.85Ta0.075O2,1500.0
9572,Ba0.05Eu0.95TiO3,1400.0
136,Na0.5Ti4Bi4.5O15,1138.0
10027,Sr0.95Y0.05Fe12O19,1200.0
7799,Ca0.2Nb0.5Fe0.5Pb0.8O3,1100.0
1553,FeNi3Al2O3,1200.0
1312,Nd2MnCoO6,1356.6666666666667
3169,WSn0.2O3,550.0
9169,TbMn0.95Ga0.05O3,1400.0
10890,Ca0.55Ta0.1Nb0.4Fe0.5Pb0.45O3,1150.0
3022,Li1.05Ti0.5MnNi0.5O4,870.0
9438,Ba2La8Ge6O26,1300.0
8233,Zr0.528Ti0.88Nb0.667Ni0.333O3,1200.0
4472,Sr0.8La1.2CoO4,1150.0
628,Sc0.02Zr0.98W2O8,1200.0
2166,In5SnSbO12,1400.0
10304,SrLa0.02Ti4Bi3.98O15,1050.0
10581,MgPr0.8La0.2Al11O19,1400.0
7231,Eu0.15FeBi0.85O3,880.0
2286,Ba0.6Sr0.4SmCo2O5,1500.0
10189,Mg0.9Cr0.9Mn0.05Fe1.05Cu0.1O4,1250.0
5945,BaSm0.2Ce0.8O3,1600.0
10296,Yb0.8Er0.2MnO3,1450.0
3361,Y2.94Re0.06Al5O12,1720.0
4639,Ba4Mn3O10,1300.0
1495,RhAg0.4Cu0.6O2,930.0
2458,Ba1.6Sr0.4YCu3O6.95,950.0
1691,Mg2NiIn0.1,450.0
11141,Pr0.9Ti3Bi2.9O12,1100.0
7162,Y2Hf0.2Ti1.8O7,1500.0
9424,Sr0.5Sm0.5Fe0.7Co0.3O3,1200.0
375,Sr0.999Sm0.001B4O7,900.0
8126,Zr0.528Ti0.704O3,1200.0
