,formula,target
3674,Ca2.9Co4Bi0.1O9,900.0
2168,In4.75Ga0.25SnSbO12,1400.0
8983,Sr0.05La0.95Cr0.5Co0.5O3,1600.0
8489,Zr0.455Ti0.682Nb0.267Ni0.133O3,1200.0
2031,Sr5.99Eu0.01BP5O20,1020.0
7277,Ba0.8La0.133Ti0.85Sn0.15O3,1400.0
9886,Mn0.6FeNi0.3Cu0.07Zn0.63O4,1125.0
6401,Ca0.33Gd0.67MnO,1420.0
1495,RhAg0.4Cu0.6O2,930.0
1557,Ba5Ta4O15,1550.0
8922,BaMg0.067Nb0.667Ni0.266O3,1700.0
1254,Fe0.4In1.6O3,800.0
9951,Sr2MoFeS0.5O5.5,900.0
2017,Na0.2Sr2.6Eu0.2B2SiO8,1020.0
3070,Mn0.538Fe1.67Zn0.426Sn0.4O4,1380.0
4813,Na1.8MoAg0.2O4,620.0
3833,Ba1.9Eu0.1P2O7,1050.0
2880,Ca2Eu0.02VBi0.98O6,950.0
3747,Sr0.8Ta2Bi2.15O9,1150.0
3329,Sr0.08La0.92Mn0.92Ga0.08O3,1500.0
4950,Ba2Fe12Co2O22,1100.0
1566,La2Ni0.95Al0.05O4.03,1350.0
8522,Zr0.2Ti0.6Nb0.4Ni0.2O3,1200.0
2940,La0.1Y1.9O3,1550.0
2356,Fe2.7Ag0.1O3.6,900.0
154,Pr0.75MnAg0.25O3,1110.0
2238,Mg2Si0.99Sb0.01,800.0
4914,Ti0.4Cr0.6Se2,700.0
1301,Sr2MoFeO6,1193.75
9776,Li3.9Si0.9P0.1O4,1000.0
134,Sr0.6Mg0.8La0.4Ga0.2O3,1400.0
1562,Sr2.4La0.6Fe2O7,1500.0
6479,La9.83Fe0.5AlSi4.5O26,1600.0
10695,Ba0.9Ca0.1Dy0.16Ti0.9Sn0.1O3.24,1480.0
11571,LiSr3GdP3O12F,1070.0
3525,Zn0.99Ga0.01O,1400.0
1910,SrLaFeO4,1175.0
8138,Zr0.352Nb0.667Ni0.333O3,1200.0
10316,Sr0.98Gd0.013Ti4Bi4O15,1050.0
3358,BaTi0.95Sn0.05O3,1400.0
1737,CaZr0.5Co0.5O3,1200.0
7655,Mn0.1Fe2Ni0.5Zn0.4O4,1300.0
8666,Na0.5NbCrBi1.5O6,1150.0
7383,Ba0.18La0.67MnZn0.15O3,1400.0
11524,Ba1.979ZnSi2O7,1150.0
8110,Zr0.455Ti1.136Nb0.534Ni0.266O3,1200.0
5660,Lu2.4Ti1.6O6.8,1200.0
3704,Ba2Ca0.66NbFe0.34O6,1400.0
9303,Lu0.2Sc4B4O12,1100.0
4613,BaPb0.75Sb0.25O3,900.0
1613,Li0.5TiBi0.5O3,600.0
7751,K0.5Na0.5Nb0.97V0.03O3,1080.0
4150,BaTi0.7In0.3O2.85,1350.0
2097,Sr1.94P2O7,1100.0
10616,CaTi3.96Mn0.04Cu3O12,1100.0
4315,SmTiO5,1550.0
9133,Ca0.2CuAl0.8O2,1200.0
9560,Li0.02Ni0.98O,1350.0
1260,SrPr0.03Al2O4,1500.0
1569,Ba2CaP2O8,1283.3333333333333
6096,Sr0.2Mg0.25Mn0.25Fe2Zn0.3O4,1200.0
3127,SrFe11.95Co0.05O19,1290.0
4455,Lu0.6Al5O12,1800.0
9182,Ca0.98MgCe0.02P2O7,1000.0
8923,BaMg0.133Nb0.667Ni0.2O3,1700.0
9807,Sr0.5Nb0.1Fe0.9Bi0.5O3,1400.0
9215,BaGd0.6Eu0.2Y1.2O4,900.0
11612,SrHo0.5Ta2Bi1.5O9,1200.0
11387,LaNb0.85Mo0.15O4,1400.0
1728,LiGe2P3O12,875.0
1276,Sr0.5La0.5TiO3,1100.0
10337,NdTi0.5Zn0.5O3,1360.0
11209,Na0.02La0.66TiO3,1300.0
7756,BaCuSi4O10,1100.0
7897,Ba0.03Ca0.97Ti4Cu3O12,1050.0
2317,Ca0.04Ce0.5La1.96Zr1.5O7,1600.0
10795,BaMg1.998P2O8,1100.0
1876,La0.03Cd2.97TeO6,1080.0
7218,Dy0.1Ti0.9O2,950.0
10147,Sr0.2Pr0.2La1.6CuO4,1000.0
5539,Ca0.5Pr0.5Fe0.05Co0.95O3,1200.0
8929,Gd0.35Eu0.15Y0.35NbBi0.15O4,1000.0
7851,La0.04Fe1.96Ni0.3Cu0.07Zn0.63O4,1150.0
10436,Ca0.4Gd0.6Mn0.8Co0.2O3,1300.0
1912,Sr0.48Pr0.52MnO3,1500.0
4743,Ba0.124Ti0.372Nb1.24Zn0.62O4.204,1260.0
1087,Cs2BaP2O7,740.0
8211,Zr0.455Ti1.136Nb0.133Ni0.067O3,1200.0
7846,BaTi0.7W0.3O3,1250.0
3234,Cr0.2Fe1.8Ni0.6Zn0.4O4,1250.0
2874,LiBaPO4,799.5
11224,SrFe1.25Co0.25O,1200.0
5091,LaMn0.8Al0.2O3,1350.0
8882,Sr1.99Eu0.01P2O7,1100.0
1095,LaPbBiS3O,747.0
9109,Ce0.015Y2.97Al5Bi0.015O12,1600.0
612,Sr0.15La0.7MnAg0.15O3,1200.0
9749,La10Al0.5Si5.5O27,1600.0
2775,Ca0.025Ce0.5La0.475O2,1430.0
7679,Cs0.24Ti7.76Ga0.24O16,1250.0
415,La0.4Mn1.8Bi0.4O3,1020.0
6529,Ca0.05Y0.95Mn2O5,1100.0
1020,Cr2AlC,1500.0
614,Sr0.2La0.7MnAg0.1O3,1200.0
818,ZnGa2O4,1199.1666666666667
8055,Zr0.176Ti0.176Nb0.133Ni0.067O3,1200.0
9872,Ca0.5Pr0.5Ti0.1Mn0.9O3,1420.0
6338,Ca0.6Mg0.2La0.4Al10.8O18,1500.0
4540,Sr0.775Er0.225CoO3,1100.0
398,LaMn1.4Bi0.4O3,1020.0
2758,Ba7Y2Ti2Mn3O20,1550.0
166,Sr0.1Ca0.9TiO3,1350.0
9850,Sr0.33La0.67Mn0.85Al0.15O3,1200.0
3261,PdPbO2,700.0
7330,Gd0.02NbBi0.98O4,920.0
4567,Ba2CaNd2Ti3Zn2O14,1200.0
304,BaZr0.5In0.5O3,1100.0
5524,RbMgPO4,800.0
6659,SrSc0.3Zr0.7O3,1650.0
3511,Sr2Pr0.8Ce0.2O4,1400.0
4637,Sr4Mn3O10,1250.0
4420,Sr2.6La0.4Mn2O7,1500.0
5021,Ca2.95Eu0.05Co3.95Ag0.05O9,920.0
7986,Nd0.96La0.04NbO4,1275.0
2989,Nd0.05Ce0.95O2,1600.0
6090,K0.2La0.78MnCd0.02O3,1100.0
5005,Pr0.1Zr0.1Fe0.9Bi0.9O3,820.0
1240,LaCr0.85Ni0.05Cu0.1O3,1400.0
3269,Ba2Sm0.2Y0.8Cu3O7,940.0
5652,Sr8.8LuP7O28,1290.0
3531,Y1.8Mo3Fe0.2O12,900.0
6720,Na0.36Nd0.24Co2O4,920.0
11097,HfW2O8,1200.0
4181,Sr0.333Sm0.267La0.4MnO3,1280.0
11287,CaTi3.96Ta0.04Cu3O12,1100.0
3215,Sr0.96Al2O4,1300.0
6369,SrTiBi0.09O3,1220.0
6244,K0.036Na0.164Li0.6TiBi0.2O3,1175.0
10373,Mg3Eu0.04In3.96P6O24,1200.0
10174,Pr0.9Ti3BiO12,1100.0
9138,Nd3Ti7Nb2Pb3O26.5,1200.0
53,Tb0.6Y,1000.0
11539,Ce0.5La0.5Mn0.9Fe0.1O3,1000.0
556,La0.6Mn1.2Bi0.6O3,1020.0
2658,Zr0.5V0.5Bi2O5.5,840.0
328,Ba0.033Ca0.297La0.67MnO3,1350.0
5431,Mn0.12Zn1.88SiO4,1150.0
10522,Li3Mg2Nb0.98Sb0.02O6,1075.0
11232,YbPO4,1600.0
634,Zr0.99W2In0.01O8,1200.0
5696,BaGd1.97Sm0.03Mo4O16,850.0
5766,Gd0.2Y0.8VO4,1150.0
8048,Zr0.682Ti0.227Nb0.667Ni0.333O3,1200.0
1641,BaCa0.1Ce0.9O3,1500.0
6217,BaDy2TiO6,1320.0
3580,Ba0.925Sr0.075TiO3,1250.0
9859,Ho2TiCuO6,1100.0
5428,Mn0.24Zn1.76SiO4,1150.0
4431,Mn2ZnO4,867.5
5382,Ca2Si6O26,1350.0
1594,Sc2W3O12,1100.0
5104,K0.1Nb0.1Fe0.9Bi0.9O3,1000.0
7995,Ba2GdSbO6,1400.0
2483,Ba2Ca0.2Mg1.8Y0.8Cu2.2O7,940.0
7666,Ta2ZnO6,1275.0
3543,Ba2YB2O6Cl,850.0
5451,SrTa1.85W0.15Bi2O9,1200.0
3915,Sr3Sm0.18Sc0.82P3O12,1325.0
6017,Tb0.3La0.7MnO3,1350.0
3680,Ba1.9TiP2O9,1100.0
635,Y0.04Zr0.96W2O8,1200.0
1005,Ba4NdMn3O12,1300.0
2521,K0.5TiBi0.5O3,1070.0
10385,Mg3Tb0.28Eu0.04In3.68P6O24,1200.0
7565,Pr0.15Ti0.2Fe0.8Bi0.85O3,820.0
10494,U0.6GdZr1.8O7,1500.0
2090,La2CoO4,1225.0
1013,Fe1.8Cu1.1Ge0.1O4,1000.0
6137,Sr2Yb0.5Gd0.5RuCu2O8,900.0
4115,Zr0.08Ti0.12Mn0.8PbO3,1230.0
4517,NaIr4Sb12,630.0
11472,Zn0.2GeO4,1350.0
10037,BaFe9.6Zn1.2Sn1.2O19,1200.0
338,Ti0.125Nb1.9O6,1300.0
7382,Ba0.13La0.67MnZn0.2O3,1400.0
9938,Sr0.5Ca0.5Ti0.2Fe11.6Co0.2O19,1250.0
9265,BaCe0.7Y0.05Zr0.2Zn0.05O3,1200.0
2875,Ca2Eu0.14VBi0.86O6,950.0
9159,Ba0.93Ca0.07Zr0.05Ti0.95O3,1500.0
3003,Ba2La5.6Si6O26,1350.0
6195,Na0.8Li2Ba0.6Ti6O14,990.0
8119,Zr0.352Ti0.528Nb0.667Ni0.333O3,1200.0
9918,Ca0.76Cr0.03Mn0.97Bi0.24O3,1000.0
4866,Ce0.4In0.6O2,1475.0
4752,Sm0.1Ti0.98Mn0.02Cd0.08Pb0.77O3,1150.0
8959,BaFe11.25O19,900.0
9687,BaNb0.1Co0.9O3,1180.0
7434,Nb1.5Mn0.3Zn0.7Bi1.5O7,950.0
4309,Na0.02Ba0.784Pb0.196Te0.5Se0.5,470.0
4778,Ca8.997Eu0.003Ce0.03Y0.97P7O28,1250.0
7687,Ba2Ti3Nb4O18,900.0
11431,Li0.267CaTi0.2Nb0.533O3,1050.0
3636,SnS,630.0
8711,Dy0.07FeBi0.93O3,820.0
6026,LaMn0.9Ga0.1O3,1250.0
9721,Ho0.05La1.95W0.3Mo1.7O9,1000.0
8477,Zr1.136Ti0.909Nb0.534Ni0.266O3,1200.0
4072,Zr0.8Nb0.04Mn0.12PbSb0.04O3,1230.0
8709,BaCa0.4Y0.6Co4O7,1100.0
5182,Ca4La2Ti5O17,1625.0
1365,BaGd2CuO5,900.0
204,MgV2Bi2O9,700.0
10876,La0.06Zr0.634Ti0.341Pb0.9Sb0.04O3,1100.0
8334,Zr0.682Ti0.227Nb0.133Ni0.067O3,1200.0
5340,LaNbO4,1382.142857142857
11396,Ba0.85Ca0.15Zr0.09Ti0.91O3,700.0
7065,Ce2Ti12Pb9O36,1350.0
10693,Ba0.92Ca0.08Dy0.16Ti0.9Sn0.1O3.24,1480.0
11193,Li0.25Ca0.07La0.25Mo0.5Pb0.93O3,687.0
4822,BaAlSi5N7O2,1300.0
379,Sr0.99Sm0.01B4O7,900.0
2280,Li0.05Sr2Ca0.9Eu0.05MoO6,1100.0
5145,BaTiCr0.075Sb0.075O3,1000.0
10085,Ba1.6Sr0.4PrCu3O,940.0
10801,Ba0.984Mg1.996P2O8,1100.0
2477,Ba2Ca0.8Mg1.2Y0.2Cu2.8O7,940.0
6122,Gd9.33Si6O26,1500.0
11099,Mg0.9Mn0.1Fe1.8In0.2O4,1300.0
2219,Sr2Fe2O5,827.0
8716,Sr2.85Eu0.15Ti2O7,1525.0
7605,Mn1.75Co0.5Ni0.7Cu0.05O4,1200.0
135,Ca0.3Pr0.7MnO3,1366.6666666666667
1908,Na0.91CoO2,900.0
10523,Fe2Co0.5Ni0.5O4,1100.0
2189,Na0.5Sm0.05TiBi0.5O3,1150.0
9048,Y0.9VO4,1200.0
8865,CaCe0.4NbMn0.6SnO7,1350.0
10215,NaEu0.08La3.92Si3O12F,950.0
1907,Na0.92CoO2,900.0
9238,MgLa1.96TiBi0.04O6,1400.0
6556,Ba0.45Sr0.55Ti0.99Fe0.01O3,1450.0
6216,Ca7Si2O8Cl6,900.0
1201,KGd0.25W1.8Mo0.2O8,850.0
10630,Sr4.99Eu0.01P3O12F,1100.0
10623,Ba0.8Sr0.1Ca0.1Zr0.2Ti0.8O3,1220.0
11405,Ca0.8La0.2TiO3,1400.0
1468,Rb2Mo3Ni0.4Cu1.6O12,480.0
8927,Gd0.35Eu0.15Y0.2NbBi0.3O4,1000.0
6516,Sr0.1La0.9Fe0.2Ga0.8O3,1500.0
8310,Zr0.909Ti0.455Nb0.4Ni0.2O3,1200.0
10462,Sr0.4Gd0.6Mn0.4Co0.6O3,1300.0
11441,Na0.495Sm0.01Nb2Bi2.495O9,1100.0
3046,Y0.4Nb0.6Bi3O7,800.0
7233,Eu0.1FeBi0.9O3,833.3333333333334
5200,Nb0.1Fe0.9O3,820.0
6867,MnFe0.7Co1.3O4,1200.0
4368,Sr1.9MoFeBi0.1O6,1280.0
318,Sr0.9Pr0.1MnO3,1500.0
239,BaSmCo1.6Ni0.4O5,1200.0
9680,Ca3Ru0.2Co3.8O9,950.0
2861,Cd0.4Zn0.6Se,800.0
888,Ba2Fe12Cu2O22,1200.0
2774,Ca0.012Ce0.5La0.488O2,1430.0
4892,Na0.4Li0.1La0.5TiO3,1300.0
4835,BaSr0.4Nd0.6InO3.8,1400.0
1032,BaRuO3,1220.0
4944,Li1.1Ti1.9Al0.1P3O12,1000.0
11308,Ba0.9Ca0.1TiFe0.015O3,1350.0
4841,NaCa2Lu0.99Si2O7F2,1100.0
2517,Yb0.04Er0.01Ce0.95O2,1400.0
8977,Sr0.05La0.95Cr0.4Co0.6O3,1600.0
5562,Ca2Mn0.9Fe0.9Al0.2O5,1250.0
8656,Mg2TiO4,1350.0
980,SmCrO3,1400.0
537,La0.4Mn1.8O3,1020.0
8132,Zr0.682Ti0.909Nb0.4Ni0.2O3,1200.0
11022,Ti3Fe2Bi6O18,800.0
8675,K0.2Ca0.15La0.65MnO3,1100.0
6653,SrEu0.05Ce0.95O3,1500.0
3847,LiEu0.6La8.4Si6O26,1350.0
4052,Ti0.6Nb0.16Mn0.08PbSb0.16O3,1230.0
2005,Tb0.575Gd0.65Ce0.05Y1.725Al5O12,1500.0
5413,Fe1.4CoAl0.6O4,1250.0
9555,Ca0.5Sm0.5FeO3,1340.0
10560,LaFe0.8Ni0.2O3,1400.0
9577,Ba0.55Eu0.45TiO3,1400.0
129,SrMgO3,1400.0
10048,Fe1.5Cu0.7Zn0.3Ga0.5O4,1200.0
7752,K0.5Na0.5Nb0.98V0.02O3,1080.0
1513,Sr0.5TiPb0.5O3,1183.3333333333333
1285,Mg0.5W0.5PbO3,900.0
3145,BaY2ZnO5,1275.0
9161,CaTi3.9Mn0.1Cu3O12,1100.0
10917,Na3Zr1.9Zn0.1Si2PO11.9,1250.0
3015,Fe0.1In1.7Sn0.2O3,1200.0
9433,Pr2Fe0.2Ni0.6Cu0.2O4,1300.0
8193,Zr0.682Ti0.227Nb0.267Ni0.133O3,1200.0
4453,Ca3Mo0.2Co3.8O9,920.0
636,Y0.03Zr0.97W2O8,1200.0
2149,Ba2Mg0.4Fe12Co1.6O22,1200.0
10349,Na0.5Eu0.6TiBi0.5O3,1120.0
10610,Mn0.4ZnAl1.6O4,1250.0
7184,K0.05Na0.435Sr0.03TiBi0.485O3,1200.0
2275,Ba3Sm0.01Y0.99P3O12,1300.0
10230,Ca9YbV7O28,1000.0
5883,Sr0.33Nd0.67MnO3,1200.0
10342,Y2.85Al5O12,1600.0
3331,Sr0.4La0.6Mn0.6Ga0.4O3,1500.0
4614,BaPb0.6Sb0.4O3,900.0
1456,Ca1.6Nd0.4MnO4,1500.0
2458,Ba1.6Sr0.4YCu3O6.95,950.0
1661,Li6.75La3Zr1.75Nb0.25O12,800.0
11169,Ba1.5Sr0.5YCu3O7,950.0
7122,Y1.59SiO5,1400.0
9417,Ca0.95Mg0.01Zr0.99O3,1700.0
370,Fe2Ni0.7Cu0.2Zn0.3O4,600.0
8077,Zr0.6Ti0.6Nb0.133Ni0.067O3,1200.0
11533,Zr0.5Ni0.5InO3,1250.0
7388,Fe1.9CoBi0.1O4,975.0
7349,Na0.45Ba0.1TiBi0.45O3,1200.0
9043,Sr0.98Al2Si2O8,1300.0
11593,Mg0.067Zr0.38Ti0.42Nb0.133PbO3,1000.0
3288,Ca0.15Sm0.85AlO2.925,1600.0
6921,Tb0.8Y3.2AlSiNO8,1650.0
7575,Li2Mg0.38Co0.02Zn0.6SiO4,900.0
380,SrFeO3,1210.0
3464,Ca2.4Eu0.6GeO4Cl2,800.0
7882,La0.1Ti0.96Mn0.04Pb0.9O3,1000.0
1640,BaCa0.05Ce0.95O3,1500.0
4619,Mn0.5Fe2Cu0.5O4,1000.0
4655,Pr0.8Ce0.2LaCuO4,1050.0
7326,Sm0.1FeBi0.9O3,920.0
8513,Zr0.6TiNb0.133Ni0.067O3,1200.0
7900,Ba0.1Ca0.9Ti4Cu3O12,1075.0
11592,CaTm0.02B2Bi1.98O7,800.0
11092,CaTm2CuO5,950.0
8305,ZrNb0.4Ni0.2O3,1200.0
3698,Gd0.2Ti0.4Fe0.8Pb0.4BiO4.2,850.0
10561,Sr0.4La0.6Fe0.6Ni0.4O3,1400.0
2992,Pr2NiO4,1312.5
1969,Mn1.8Ni0.2InO4,1300.0
8010,Ca2Fe2O5,1225.0
7271,Mg0.2TiZn0.8O3,1100.0
6464,Ca0.3Nd0.648Y0.052CoO3,1200.0
6230,Ba0.7Ca0.3La0.01TiO3,1350.0
5895,Ca2.91Gd0.09Co2O6,1000.0
1540,BaFe16Cu0.4Zn1.6O27,1200.0
4542,Sr0.5La0.5Mn0.85Ru0.15O3,1350.0
178,Ba0.95Ca0.05Zr0.01Ti0.92Sn0.07O3,600.0
10651,Sr0.194Ca0.194La0.582Mn0.97O2.91,900.0
817,LiVFeO4,550.0
8706,K0.4Nb0.4Fe0.6Bi0.6O3,980.0
3035,CaZr4P6O24,1318.375
4000,Er0.6Sm0.4FeO3,1413.5
5838,La9.83Al0.75Si5.25O26,1600.0
1131,Li0.3Fe2.25Zn0.4Bi0.05O4,1050.0
8304,Zr0.528Nb0.667Ni0.333O3,1200.0
5419,Sc4Ti3O12,1100.0
4837,BaSr0.1Nd0.9InO3.95,1400.0
8699,Sr0.4Sm0.6MnO3,1200.0
9356,Sr0.85MnSi0.15O3,1400.0
2902,Li1.4Ge2P3O12,900.0
10998,Sr0.95Pr0.05TiO3,1300.0
9053,Y0.9V0.9P0.1O4,1200.0
5101,Sr0.7La0.3Fe11.8Co0.25O19,1260.0
5008,Ba0.05Sr1.88Eu0.07CeO4,1200.0
8285,Zr1.136Ti0.909O3,1200.0
11114,NaSr1.9Ca0.1Nb5O15,1400.0
2462,Ba2YCu3O6.95,950.0
93,Zr0.318Ti0.282Ta0.2Fe0.2PbO3,1250.0
11426,YMn0.2Ni0.8O3,1325.0
1738,CaZr0.4Co0.4Pd0.2O3,1200.0
11478,Zn1.6GeO4,1350.0
9887,Mn0.4Fe0.8Ni0.3Cu0.07Zn0.63O4,1125.0
3019,Mn1.45Ni0.75Zn0.8O4,1150.0
10393,Mg3In2O6,1300.0
3485,Ca2.25Co4Bi0.75O9,960.0
4402,Ba3Ce0.08La0.92P3O12,1250.0
5994,Sr2Mn0.4Fe12Cu1.6O22,1150.0
7057,Sr0.95Fe0.2Co0.8O3,1150.0
8424,Zr0.88Nb0.4Ni0.2O3,1200.0
9974,Sr0.7Ca0.3La0.35Fe11.71Co0.29O19,1190.0
5829,La9.83Al1.5Si4.5O26,1600.0
7375,Ca0.25TiCu0.75O3,1125.0
5046,Ba3Tb0.18Ce0.15P4O13,800.0
11156,Fe1.6Co0.2Zn0.8Ga0.4O4,900.0
7583,NaTi3.1Nb0.9Cu3O12,1000.0
9827,BaDy0.2Zr0.8O3,1700.0
4041,Ba1.5Sr0.5MoCoO6,1200.0
10524,Sm0.03Ti0.94Ta0.03O2,1500.0
8177,Ti0.88Nb0.534Ni0.266O3,1200.0
3008,Ba2Si6O26,1350.0
3993,CaMo0.15Mn0.85O3,1380.0
3320,La0.5MnAg0.5O3,1000.0
10674,Sr0.333La1.667Ni0.7Al0.3O4,1400.0
1223,Ba0.5Sr0.5GdFe0.5Co1.5O5,1200.0
2594,BaNb0.01Sn0.99O3,1350.0
10909,Sr0.4Ca0.6TiO3,1400.0
8397,Zr0.352Ti0.528Nb0.534Ni0.266O3,1200.0
5326,Y2.975Mn0.025Al4.975Si0.025O12,1600.0
3029,Ca0.2La0.7MnAg0.1O3,1000.0
124,Sr0.6Mg0.2La0.4Ga0.8O3,1400.0
10078,BaCe0.7Zr0.1Zn0.2O3,1200.0
7639,Sr0.985Sm0.015TiO3,1450.0
1840,Sr2Gd2RuCu2O,1070.0
736,Cs2W3TeO12,600.0
11101,Mg0.9Mn0.1Fe1.6Al0.4O4,1300.0
9694,Ca2YCu3O7,950.0
6283,Ca0.6Mg0.4La0.4Ti3Al7.6O18,1500.0
2376,Ba0.8La0.2Zr0.1Fe0.1Co0.8O3,1150.0
1563,Sr2.4La0.6Fe1.4Co0.6O7,1500.0
7189,K0.44Na0.52Li0.04Ta0.15Nb0.85O3,1140.0
835,Ca0.7La1.3CoO4,1200.0
2691,AlSiNO,1775.0
6915,BaMgEuSi2O7,1270.0
5732,Sr2Mo0.4Fe1.5Sn0.1O6,1250.0
10199,TiPb0.92Bi0.08O3,1100.0
6913,Ba1.4MgEu0.6Si2O7,1270.0
5753,Dy0.3Sm0.7FeO3,1300.0
1488,MgAg0.6Cu0.4O2,930.0
7153,Y2Hf1.1Ti0.9O7,1500.0
2628,U0.71Gd0.29O2,1700.0
1453,Ca1.8Nd0.2MnO4,1500.0
2820,K0.48Na0.52Nb0.992W0.005Bi0.003O3,1160.0
5152,Ti0.6Cr0.2Sb0.2O2,1000.0
11307,Ba0.9Ca0.1TiFe0.02O3,1350.0
5164,Sr2Ca2Cu3.2Bi1.8O10,830.0
3124,BaPb0.77Bi0.23O3,800.0
9624,Ba0.992La0.008Ti0.992Ga0.008O3,1350.0
9055,Y0.9V0.5P0.5O4,1200.0
1174,BaMnO3,950.0
8308,Zr0.528Ti0.704Nb0.4Ni0.2O3,1200.0
10122,Mg0.011Nb0.75Mo0.25Pb0.364O3,700.0
7245,K0.5Na0.5BaTiNbO6,1200.0
5281,Ce0.4Y2.525Mn0.075Al4.925Si0.075O12,1600.0
3702,Mn0.05Ni0.05Zn0.9O,1100.0
8314,Zr0.176Ti0.352Nb0.534Ni0.266O3,1200.0
10498,WTl2O4,650.0
11608,SrHo0.01Ta2Bi1.99O9,1200.0
5048,Ba3Tb0.18Ce0.015P4O13,800.0
2584,SrAl2Si2O8,1380.0
7309,Ca0.4La0.6Fe0.75Co0.25O3,1250.0
11386,K0.475Na0.475Li0.05NbO3,1100.0
1035,Co2SnO4,1175.0
10505,BaTi0.98Nb0.01Co0.01O3,1350.0
6532,Nd0.8FeBi0.2O3,950.0
7889,Sr2CaMn0.01Cu2Bi2O8,840.0
1625,Co4Ga0.2Sb11.933,625.0
7825,Ba4.5La9Ti18O54,1300.0
9523,La3Ga5SnO14,1420.0
383,Li2Ti3ZnCO8,700.0
4155,Tb0.16Fe2Ni0.84O4,1000.0
10512,Gd4.67Si3O13,1350.0
9224,Na0.965AlSiO4,1200.0
3010,BaCdP2O7,900.0
5723,Sr0.7La0.3Ti0.8Cr0.2O3,1500.0
6588,Mg2SiO4,1400.0
10456,Ca0.2Gd0.8Mn0.4Co0.6O3,1300.0
9317,Lu0.2La0.6Sc4B4O12,1100.0
1938,Cr2Al2O6,1500.0
6806,Na0.8Sr0.2Co2O4,920.0
5184,Ca2Mg2La2Ti5O17,1625.0
4002,Mo5B2Si,1700.0
7599,Ca0.4Nd0.2MnBi0.4O3,1100.0
7042,LaMo0.2CoNiO3,1450.0
4246,CaSc0.05Ti0.95O3,1600.0
5288,Ce0.8Y2.175Mn0.025Al4.975Si0.025O12,1600.0
9499,Li5.5Ba0.5La2.5Ta2O12,950.0
10858,Ca0.6La1.4NiO4,1500.0
2386,BaYFe0.4Co1.6O5,1100.0
1998,Mg1.95Y0.05Ni0.92Al0.08,647.0
10708,Na0.6Sr0.4Ti0.3Nb0.6Sn0.1O3,1350.0
1713,SrTb0.05Ce0.95O3,1450.0
8999,Ba4La2Ti3Nb2O18,1450.0
7138,BaNb0.4Zn0.2Sn0.4O3,1500.0
7699,Ba0.99TiBi0.007O3,1200.0
508,LaMn1.2BiO3,1020.0
7652,Li0.02Sc0.02Ni0.96O,1300.0
5175,BaCe0.06Ti0.94O3,1475.0
6318,Ca0.6Mg0.8La0.4Ti3Al7.2O18,1500.0
2087,Ca3Fe0.05Co3.95O9,950.0
6334,Ca0.6Mg0.2La0.4Ti3Al7.8O18,1500.0
6427,CsLiP2O6,500.0
10714,Zn2Al2GeO4,1400.0
8300,Zr1.136Ti0.682Nb0.133Ni0.067O3,1200.0
6723,Na0.08Nd0.32Co2O4,920.0
9854,Fe1.7Cu0.5Zn0.5Ga0.3O4,1200.0
1915,Sr0.12La0.88CoO3,1150.0
1656,Sm0.12FeBi0.88O3,830.0
9820,YbSmZr2O7,1700.0
7949,BaSc0.6Fe11.4O19,1180.0
8451,Zr1.136Nb0.4Ni0.2O3,1200.0
7168,Ca0.95Yb0.05Nb0.02Mn0.98O3,1250.0
310,Eu0.5Y0.5MnO3,1300.0
9702,Ca0.33Tb0.15La0.52MnO3,1400.0
4735,Ti0.372Nb1.24Zn0.62O4.08,1260.0
6692,Sm0.8Co2O4,920.0
3645,La0.1Zr0.5Fe0.4Pb0.5Bi0.5O3,850.0
9639,Sr0.23La0.77Mn0.9Cu0.1O3,1200.0
7771,Sr1.97Eu0.03CeO4,1000.0
3669,Ba5SmTi3V7O30,1000.0
10663,Sr0.97Dy0.02TiO3,1500.0
2247,Sr2.8Eu0.2Sn2O7,1450.0
10544,Mg0.92Tb0.08Fe2O4,1000.0
6243,K0.036Na0.164La0.6TiBi0.2O3,1175.0
11407,Ca0.4La0.4TiO3,1400.0
8248,Zr0.528Ti0.528Nb0.4Ni0.2O3,1200.0
815,Ba2Gd0.03YCu2.97O7,930.0
8888,Sr1.76La1.24Mn1.96Ru0.04O7,1300.0
4840,SrTa0.2Co0.8O3,1166.6666666666667
4888,Na0.15Li0.35La0.5TiO3,1300.0
408,La0.6Mn1.2Bi0.2O3,1020.0
677,LaWO4.5,1550.0
4148,Ba1.7Ca0.3Zr0.2Ti1.8O6,1475.0
2975,Sr2CeO4,1184.0
9415,Ca0.95Zr0.99In0.01O3,1700.0
4877,LiPr2RuO6,1080.0
7729,Ba0.5Sr0.5Fe11.6Co0.2Al0.2O19,1150.0
2137,Fe2Co0.05Ni0.85Zn0.1O4,1200.0
7510,Li1.11Ti0.11Ta0.89O3,1150.0
10130,Mg0.1Cr0.1Fe2Ni0.5Zn0.3O4,1350.0
10440,Ca0.6Gd0.4CoO3,1300.0
7620,Sr0.8TiPb0.2O3,1350.0
5998,Sr2Fe12Cu2O22,1150.0
4862,SrLa9Ge6O26.5,1300.0
1550,Ba0.85Dy0.3Ti0.85O3,1400.0
3474,Ba0.1Ca0.23La0.67MnO3,1400.0
5274,Ce0.8Y2.2Al5O12,1600.0
2350,DyMnO3,1400.0
1355,Be12V,800.0
